epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7
21,0.2816482550112212,0.13647163965713197,0.9532710280373832,0.9983932483070064,0.9453854599225593,0.957865361369252,0.9501310815310171,0.8231292517006803,0.9869281045751634,0.9864864864864865,0.9541984732824428,0.9224806201550387,0.9647887323943662,0.96996996996997,0.9551020408163265,0.9918032786885246,0.967948717948718,0.9419354838709677,0.8620689655172413,0.9754098360655737,0.958041958041958,0.96996996996997,0.9957446808510638,0.8996282527881041,0.9773462783171522,0.9636963696369637,0.9057971014492754,0.9482071713147411,0.9614035087719298,0.96996996996997,0.975,0.998953500360862,0.9996451465201466,0.9995276275716327,0.9932368204083613,0.9991700175275802,0.9978116211385809,0.9989481867654456,0.9998530661634423
22,0.2816459733126237,0.1304953335740856,0.9585280373831776,0.9980682521373795,0.9566802035472186,0.9594537104256416,0.9576390444251475,0.9745762711864406,0.9565217391304348,0.937888198757764,0.925,0.9172932330827067,0.9635036496350365,0.9786585365853658,1.0,0.9426229508196722,0.9871794871794872,0.9741935483870968,0.8931034482758621,1.0,0.9230769230769231,0.963963963963964,0.9914893617021276,0.9583333333333334,0.9716088328075709,0.9556962025316456,0.9087719298245615,0.9568627450980393,0.9428571428571428,0.9712556732223904,0.9957264957264957,0.9994844829363851,0.9995924908424908,0.9993701700955103,0.9906930500994229,0.9990153624084958,0.9977536803540628,0.9986367803626687,1.0
23,0.2721666638306118,0.1769298816395697,0.9427570093457944,0.9971352044955353,0.9307485660644425,0.9467184713110286,0.9366461518252224,0.9022556390977443,0.9897610921501706,0.9240506329113924,0.950381679389313,0.8026315789473685,0.9264705882352942,0.9504373177842566,1.0,0.9836065573770492,0.9294871794871795,0.9419354838709677,0.8586206896551725,1.0,0.8811188811188811,0.978978978978979,1.0,0.9411764705882353,0.9586776859504132,0.9329073482428115,0.9021739130434783,0.8905109489051095,0.9032258064516129,0.9644970414201184,1.0,0.9989844313846789,0.998525641025641,0.998860505107009,0.9902492846403802,0.9991030003093102,0.9925078108634514,0.9988567247450496,0.9999942378887624
24,0.2632177077672061,0.24248805454122685,0.9182242990654206,0.996953622068016,0.9123776779290533,0.9164814046532008,0.9081387460101535,0.718562874251497,0.9388379204892966,0.9861111111111112,0.981042654028436,0.9626168224299065,0.832258064516129,0.9320113314447592,0.9475806451612904,0.9836065573770492,0.9839743589743589,0.9161290322580645,0.7137931034482758,0.8442622950819673,0.9020979020979021,0.987987987987988,1.0,0.8304498269896193,0.9608763693270735,0.9498327759197325,0.8263473053892215,0.8995633187772926,0.8657718120805369,0.9591836734693877,0.9730848861283644,0.9976337766780081,0.9990659340659341,0.9986740423063376,0.9904990542703331,0.9979894834519023,0.9933635516809513,0.9984146583131355,0.9999884757775248
25,0.26723620607293547,0.2672516815712519,0.9117990654205608,0.9961232371201604,0.9364055316709192,0.8764836838587955,0.8942287373068047,0.970873786407767,0.9773462783171522,0.8922155688622755,0.7303664921465969,0.9894736842105263,1.0,0.9756838905775076,0.9552845528455285,0.819672131147541,0.967948717948718,0.9612903225806452,0.9620689655172414,0.7704918032786885,0.5664335664335665,0.963963963963964,1.0,0.8888888888888888,0.9726247987117552,0.9254658385093167,0.8303571428571429,0.8663594470046083,0.7232142857142857,0.9697885196374623,0.9771309771309772,0.9943550881534179,0.9984546703296703,0.998044212401848,0.9851593190746399,0.9987679142179606,0.9952889685203261,0.9989416537639888,0.999974070499431
26,0.26579324437932855,0.263185612996605,0.9141355140186916,0.9958793586158873,0.9414805396613206,0.8777582419366706,0.8974629289092191,1.0,0.9650793650793651,0.9586206896551724,0.7142857142857143,0.9411764705882353,0.990990990990991,0.9702380952380952,0.9914529914529915,0.5491803278688525,0.9743589743589743,0.896774193548387,0.9482758620689655,0.9180327868852459,0.7692307692307693,0.978978978978979,0.9872340425531915,0.708994708994709,0.9696969696969697,0.9266666666666666,0.8148148148148148,0.9294605809128631,0.8661417322834646,0.9745889387144993,0.9893390191897654,0.992308485410867,0.9984111721611721,0.9974682495286634,0.9846064309617343,0.9981492937416229,0.9974149496138025,0.9988088160676993,0.9998674714415362
27,0.25528777884767656,0.1355368084161081,0.9567757009345794,0.9981416830664379,0.9637202126765545,0.9484899335341084,0.9554907386501585,0.9658119658119658,0.9565217391304348,1.0,0.8925081433224755,0.9831932773109243,0.9618320610687023,0.9583333333333334,0.9915611814345991,0.9262295081967213,0.9871794871794872,0.9225806451612903,0.9448275862068966,0.9590163934426229,0.8811188811188811,0.9669669669669669,1.0,0.9456066945606695,0.9716088328075709,0.959731543624161,0.9179229480737019,0.970954356846473,0.9197080291970803,0.9626307922272048,0.9957627118644068,0.997391483658109,0.9993543956043955,0.9990718296144364,0.9931786216596343,0.9995875863491082,0.9979497876247398,0.9985997600210798,1.0
28,0.2620771598779935,0.17792284878614906,0.9497663551401869,0.9976483190798908,0.9468938385988024,0.9554834576773799,0.9500130932455048,0.926829268292683,0.9964912280701754,0.9741935483870968,0.9473684210526315,0.8776978417266187,0.9452054794520548,0.9116022099447514,0.9957627118644068,0.9344262295081968,0.9102564102564102,0.9741935483870968,0.8689655172413793,1.0,0.965034965034965,0.990990990990991,1.0,0.9306122448979591,0.9514237855946399,0.9741935483870968,0.9064748201438849,0.9348659003831418,0.9550173010380623,0.9496402877697842,0.9978768577494692,0.9988194659243221,0.9971222527472527,0.9992375743261441,0.9917624521072796,0.9988916383132281,0.9967642300338285,0.9985975823539276,0.9999913568331437
29,0.21803134743542596,0.11409897823757101,0.9649532710280374,0.9985711937374392,0.9702893988356818,0.9616685353452867,0.9657637081655657,0.9914529914529915,0.9744408945686901,0.9805194805194806,0.9303135888501742,0.975,0.9705882352941176,0.94,1.0,0.9508196721311475,0.9775641025641025,0.9741935483870968,0.9206896551724137,0.9590163934426229,0.9230769230769231,0.987987987987988,1.0,0.9707112970711297,0.976,0.9773462783171522,0.925476603119584,0.9669421487603306,0.946236559139785,0.9633967789165446,1.0,0.9993710691823899,0.9994436813186813,0.999606356309694,0.9933532179058151,0.9990772244561295,0.9986718189395054,0.9990461817872985,1.0
30,0.22219843766029507,0.11730174943108425,0.9626168224299065,0.9986855100312475,0.9608928936974738,0.9638068580781544,0.9621028055513063,0.9663865546218487,0.9806451612903225,0.9161676646706587,0.9321428571428572,0.96,0.9645390070921985,0.9672619047619048,1.0,0.9426229508196722,0.9743589743589743,0.9870967741935484,0.9,0.9836065573770492,0.951048951048951,0.975975975975976,0.9957446808510638,0.9543568464730291,0.977491961414791,0.9503105590062112,0.9157894736842105,0.97165991902834,0.9577464788732394,0.9715994020926756,0.997867803837953,0.9996597587380143,0.9991025641025642,0.999361882859925,0.9952543770308938,0.9990050520672235,0.9980032714258336,0.9991202224704763,0.9999769515550498
