epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,prec_class_8,prec_class_9,prec_class_10,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,rec_class_8,rec_class_9,rec_class_10,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9,f1_class_10,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7,auc_class_8,auc_class_9,auc_class_10
21,0.48075704258187923,0.27041683609286943,0.9180602006688964,0.9966471035674406,0.9099953396753091,0.8838317956203553,0.887367812478945,0.9940119760479041,0.9655172413793104,0.7203389830508474,1.0,0.7914110429447853,0.9923664122137404,0.89375,1.0,1.0,0.7354260089686099,0.9171270718232044,0.8691099476439791,0.5490196078431373,0.8854166666666666,0.9356435643564357,0.9772727272727273,0.8280254777070064,1.0,1.0,0.9517045454545454,0.9162011173184358,0.8097560975609757,0.9273743016759777,0.7,0.794392523364486,0.9667519181585678,0.8745762711864407,0.9027777777777778,0.9438943894389439,1.0,0.975254730713246,0.8159203980099502,0.8601036269430051,0.9977235478399871,0.9928033222022433,0.9935621733449477,0.999421311994213,0.9988032984714401,0.9992789865914304,0.9999216270230025,1.0,0.9981673351158645,0.9889101222587705,0.9945264143999465
22,0.4769120490966243,0.20340220004320145,0.9414715719063546,0.9981601604700908,0.9255846815390164,0.9131274743672587,0.9109735503472688,0.9947368421052631,1.0,0.7272727272727273,0.99,0.8571428571428571,0.7323943661971831,0.9772209567198178,1.0,1.0,0.9814814814814815,0.9211822660098522,0.9895287958115183,0.6470588235294118,1.0,0.9801980198019802,0.6818181818181818,0.9936305732484076,1.0,1.0,0.9517045454545454,0.888268156424581,0.9121951219512195,0.9921259842519685,0.7857142857142857,0.8421052631578947,0.9850746268656716,0.759493670886076,0.8432432432432433,0.988479262672811,1.0,0.975254730713246,0.9325513196480938,0.9166666666666666,0.9998739268918697,0.9968147957873106,0.9984438516260163,0.9999796554997966,0.9957729954411371,0.999501275310278,0.9999988125306516,1.0,0.9928517713903743,0.9987529251982319,0.9977717554953328
23,0.4661129372683612,0.5484343563516935,0.8398829431438127,0.9885212607884729,0.84050734145595,0.7586542197904176,0.7586395500247978,1.0,0.6792452830188679,0.8709677419354839,0.8893805309734514,0.3688760806916426,0.6342857142857142,0.9127659574468086,1.0,1.0,0.9416058394160584,0.9484536082474226,0.9267015706806283,0.35294117647058826,0.28125,0.995049504950495,0.9696969696969697,0.7070063694267515,1.0,0.9942363112391931,0.9488636363636364,0.7206703910614525,0.44878048780487806,0.9619565217391305,0.4645161290322581,0.4251968503937008,0.9392523364485982,0.534446764091858,0.6686746987951807,0.9543937708565072,0.9971098265895953,0.9737609329446064,0.8164556962025317,0.609271523178808,0.9999714551453289,0.982181693638154,0.9846336019163763,0.999547899995479,0.9742826495038884,0.9855911312500891,0.9996971953161458,1.0,0.9964070855614974,0.9823667662138658,0.9690543901323787
24,0.4623528698002219,0.2427497228483359,0.9414715719063546,0.9985878200110361,0.9459230762772922,0.9264668292405479,0.9332754976206261,0.9895287958115183,0.8899082568807339,0.9438202247191011,0.9611111111111111,0.975609756097561,0.9281437125748503,0.8631790744466801,1.0,1.0,0.9850746268656716,0.8687782805429864,0.9895287958115183,0.9509803921568627,0.875,0.8564356435643564,0.9090909090909091,0.9872611464968153,1.0,0.9971181556195965,0.9517045454545454,0.7374301675977654,0.9365853658536586,0.9895287958115183,0.919431279620853,0.9081081081081082,0.9057591623036649,0.9411764705882353,0.9567901234567902,0.9265658747300216,0.9985569985569985,0.975254730713246,0.8434504792332268,0.9014084507042254,0.9999833488347752,0.9990324514085109,0.9990744773519165,0.998318187983182,0.9999631268436578,0.9998375582439192,0.9999584385728043,1.0,0.9949894162210339,0.9961729445354646,0.9971360701261335
25,0.4521488827433892,0.2631815733512243,0.907608695652174,0.9975678935402533,0.916208563208766,0.8789433934235535,0.888344596112675,1.0,0.7391304347826086,1.0,0.9631578947368421,0.9212598425196851,1.0,0.8234165067178503,1.0,1.0,0.8854961832061069,0.7458333333333333,0.9109947643979057,1.0,0.625,0.905940594059406,0.8863636363636364,0.9044585987261147,1.0,0.9740634005763689,0.9403409090909091,0.6480446927374302,0.8731707317073171,0.9534246575342465,0.85,0.7692307692307693,0.9336734693877551,0.9034749034749034,0.9498327759197325,0.9031578947368422,0.9868613138686131,0.9692532942898975,0.7483870967741936,0.8044943820224719,0.999952425242215,0.9992764791506122,0.9994737224157956,0.9992223879922238,0.9979652721909359,0.999874606363727,0.9999940626532577,0.9999943631405762,0.9972788547237076,0.9915633117661761,0.9886513433035564
26,0.446599846078788,0.3007513213157654,0.9289297658862876,0.9946466631088456,0.9301155407081798,0.9129009119245745,0.9167312392571475,0.9894179894179894,0.9393939393939394,0.9081632653061225,0.9052132701421801,0.84,0.9671052631578947,0.852882703777336,1.0,1.0,0.9553571428571429,0.8737373737373737,0.9790575916230366,0.9117647058823529,0.9270833333333334,0.9455445544554455,0.9545454545454546,0.9363057324840764,1.0,0.9942363112391931,0.9517045454545454,0.5977653631284916,0.8439024390243902,0.9842105263157894,0.9253731343283582,0.9175257731958762,0.9249394673123487,0.8936170212765957,0.9514563106796117,0.9206008583690987,0.9971098265895953,0.975254730713246,0.7353951890034365,0.858560794044665,0.999961940193772,0.9987841424779519,0.9990381823461092,0.9984312129843123,0.9986088763743631,0.9990281993188845,0.9980430505137585,1.0,0.9992563502673797,0.9559055555415309,0.9940557841792409
27,0.4465956975293659,0.5241102359692256,0.8419732441471572,0.9867709610772623,0.830095977052606,0.7691760643834358,0.7382087566681068,0.9064039408866995,1.0,0.5128205128205128,0.6340694006309149,0.7058823529411765,0.8387096774193549,0.8863636363636364,1.0,1.0,0.8641975308641975,0.782608695652174,0.9633507853403142,0.00980392156862745,0.8333333333333334,0.995049504950495,0.9090909090909091,0.6624203821656051,1.0,1.0,0.9545454545454546,0.7821229050279329,0.35121951219512193,0.934010152284264,0.019417475728155338,0.6349206349206349,0.7745664739884393,0.7947019867549668,0.7402135231316725,0.9397590361445783,1.0,0.9767441860465116,0.8211143695014663,0.48484848484848486,0.9987249964913616,0.989763678397123,0.9860536440185831,0.9989850354898504,0.992729283990346,0.9847019763746989,0.9997613186609621,1.0,0.9992090017825311,0.9782822175716374,0.9262694190727916
28,0.4349466741323912,0.28316937148571014,0.9255852842809364,0.9954694712650873,0.9288834178816147,0.903608503870106,0.9123182714995235,1.0,0.975,0.7966101694915254,0.9895833333333334,0.9914529914529915,0.9207317073170732,0.8346303501945526,1.0,1.0,0.832258064516129,0.8774509803921569,0.8691099476439791,0.7647058823529411,0.9791666666666666,0.9405940594059405,0.8787878787878788,0.9617834394904459,1.0,1.0,0.9517045454545454,0.7206703910614525,0.8731707317073171,0.9299719887955182,0.8571428571428571,0.8785046728971962,0.9644670050761421,0.9317269076305221,0.940809968847352,0.9098621420996819,1.0,0.975254730713246,0.7724550898203593,0.8753056234718827,0.9988843719299415,0.9987156434626252,0.9984529253774681,0.9992992449929926,0.9992524805577904,0.9989826016329671,0.9997625061303106,1.0,0.9993050913547238,0.9662683937222154,0.9912409247549265
29,0.3715069441517537,0.16473438024520873,0.9627926421404682,0.9987326784712276,0.9549342560890008,0.9574569441664701,0.9547809692732616,1.0,0.9428571428571428,0.9578947368421052,1.0,0.8089171974522293,0.9289940828402367,0.9575892857142857,1.0,1.0,0.9868421052631579,0.9211822660098522,0.9738219895287958,0.9705882352941176,0.9479166666666666,0.9900990099009901,0.9621212121212122,1.0,1.0,0.9855907780979827,0.9517045454545454,0.8379888268156425,0.9121951219512195,0.986737400530504,0.9565217391304348,0.9528795811518325,0.9950248756218906,0.8788927335640139,0.9631901840490797,0.9783352337514253,0.9927431059506531,0.975254730713246,0.9063444108761329,0.9166666666666666,0.999990485048443,0.9997816593886463,0.999777693089431,0.9999954789999548,0.9978077232502011,0.9999515524587127,1.0,0.9999943631405762,0.9925983177361853,0.9991644093939569,0.9969977806773952
30,0.3588776762623675,0.1615831548968951,0.9611204013377926,0.9990411871770616,0.9664380451369364,0.9570421423559633,0.9602009628188509,1.0,0.9902912621359223,1.0,0.9786096256684492,0.9552238805970149,0.9873417721518988,0.9186295503211992,0.9971264367816092,1.0,0.9391891891891891,0.864406779661017,0.9424083769633508,1.0,0.9895833333333334,0.905940594059406,0.9696969696969697,0.9936305732484076,1.0,1.0,0.9545454545454546,0.776536312849162,0.9951219512195122,0.9703504043126685,0.9951219512195122,0.9947643979057592,0.9408740359897172,0.9624060150375939,0.9904761904761905,0.9575892857142857,0.9985611510791367,0.9767441860465116,0.8501529051987767,0.9251700680272109,0.9998620332024235,0.9999785940577104,0.9999818524970964,0.9994348749943488,0.9996949584338966,0.9999971501446301,0.9999525012260622,1.0,0.9942736185383244,0.9970514506711231,0.9992260251820624
