epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6
24,0.8111331662903093,0.8191524081759982,0.7178464606181456,0.8521166685108462,0.35258468770420964,0.3279768894522993,0.32759909753276506,0.32,0.375,0.5555555555555556,0.0,0.8193891102257637,0.39814814814814814,0.0,0.24242424242424243,0.5192307692307693,0.22727272727272727,0.0,0.9195230998509687,0.38738738738738737,0.0,0.27586206896551724,0.43548387096774194,0.3225806451612903,0.0,0.8665730337078652,0.3926940639269406,0.0,0.9234614183067791,0.9311453530696433,0.841077064033391,0.8883282879246552,0.8793699387714793,0.8262937825718094,0.6751408348981656
25,0.8050721919155557,0.7845463525681269,0.7337986041874377,0.8646931501786809,0.35611231781089436,0.3199828158844552,0.3231582340948017,0.2777777777777778,0.43283582089552236,0.4166666666666667,0.0,0.8200514138817481,0.5454545454545454,0.0,0.15151515151515152,0.5576923076923077,0.36363636363636365,0.0,0.9508196721311475,0.21621621621621623,0.0,0.19607843137254902,0.48739495798319327,0.3883495145631068,0.0,0.8806073153899241,0.3096774193548387,0.0,0.9420493595751327,0.9314891207635687,0.8600834775526824,0.8900941809619912,0.8980437397877651,0.8289399264735587,0.7021522461360681
26,0.8092255467149221,0.7636378114185636,0.744765702891326,0.8712801651632999,0.39105660083247573,0.3473465465268744,0.3532506128012581,0.3548387096774194,0.4090909090909091,0.5121951219512195,0.0,0.8184143222506394,0.6428571428571429,0.0,0.3333333333333333,0.5192307692307693,0.38181818181818183,0.0,0.9538002980625931,0.24324324324324326,0.0,0.34375,0.4576271186440678,0.4375,0.0,0.88093599449415,0.35294117647058826,0.0,0.9396751015307716,0.9376971608832807,0.8651532118497405,0.9127985200134544,0.9002253425026483,0.8303538964973942,0.7130579228658096
27,0.8012951827484723,0.7700181272294786,0.7407776669990029,0.8734016498296651,0.40889580723668223,0.3281157920502183,0.3386230079918053,0.39285714285714285,0.39344262295081966,0.5064935064935064,0.0,0.8002466091245376,0.7692307692307693,0.0,0.3333333333333333,0.46153846153846156,0.35454545454545455,0.0,0.9672131147540983,0.18018018018018017,0.0,0.36065573770491804,0.4247787610619469,0.41711229946524064,0.0,0.8758434547908233,0.291970802919708,0.0,0.9481724461105905,0.9215400792687859,0.866782042145984,0.9092667339387823,0.8918535543066454,0.8214660849189996,0.754730608117868
28,0.794899126574329,0.7977063390943739,0.7278165503489531,0.8705683560845398,0.4283954409690859,0.3892395376001933,0.37797664462688785,0.3,0.40625,0.4631578947368421,0.5,0.8517482517482518,0.47761194029850745,0.0,0.5454545454545454,0.5,0.4,0.08333333333333333,0.9076005961251863,0.2882882882882883,0.0,0.3870967741935484,0.4482758620689655,0.4292682926829268,0.14285714285714285,0.8787878787878788,0.3595505617977528,0.0,0.9446110590440487,0.9354323384291837,0.8595846482744579,0.9072485704675413,0.9000682311960211,0.8222033692885712,0.7248302758919545
29,0.8006209348706894,0.7808633304777599,0.7248255234297108,0.8758740567587999,0.36812299693641654,0.27672383737957507,0.3027804517629124,0.3333333333333333,0.4827586206896552,0.4492753623188406,0.0,0.7757793764988009,0.5357142857142857,0.0,0.15151515151515152,0.2692307692307692,0.2818181818181818,0.0,0.9642324888226528,0.2702702702702703,0.0,0.20833333333333334,0.345679012345679,0.3463687150837989,0.0,0.8598006644518272,0.3592814371257485,0.0,0.9372071227741331,0.9221062848823101,0.8721062811768299,0.8742852337706021,0.8988786741601279,0.8392316082899042,0.7873031922576917
30,0.7925750466242228,0.766229478139726,0.7377866400797607,0.8749261554907628,0.4541480651158071,0.35194833965325767,0.36740871103387535,0.37037037037037035,0.35135135135135137,0.5405405405405406,0.5,0.8167741935483871,0.6,0.0,0.30303030303030304,0.5,0.36363636363636365,0.08333333333333333,0.9433681073025335,0.2702702702702703,0.0,0.3333333333333333,0.4126984126984127,0.43478260869565216,0.14285714285714285,0.8755186721991701,0.37267080745341613,0.0,0.945704467353952,0.9280716654533689,0.8588313142624454,0.9093508240834174,0.8989190742104034,0.8300307033490891,0.7535750397226636
31,0.8074783837958558,0.7914244068993462,0.7367896311066799,0.8733569895274625,0.44167746665874,0.4061247126820898,0.3846518233546091,0.2716049382716049,0.3968253968253968,0.5466666666666666,0.5,0.8623595505617978,0.5142857142857142,0.0,0.6666666666666666,0.4807692307692308,0.37272727272727274,0.08333333333333333,0.9150521609538003,0.32432432432432434,0.0,0.38596491228070173,0.43478260869565216,0.44324324324324327,0.14285714285714285,0.8879248011569053,0.39779005524861877,0.0,0.9431115276476102,0.9365445280271778,0.8597017204520003,0.903380423814329,0.8971459608927514,0.8258897911364279,0.7477249747219413
32,0.7986987119532067,0.7362364965771871,0.7517447657028913,0.8886948285941613,0.3954378954378955,0.36905245839672063,0.37667600396828355,0.358974358974359,0.5434782608695652,0.5,0.0,0.8353096179183136,0.5303030303030303,0.0,0.42424242424242425,0.4807692307692308,0.41818181818181815,0.0,0.9448584202682563,0.3153153153153153,0.0,0.3888888888888889,0.5102040816326531,0.45544554455445546,0.0,0.8867132867132868,0.3954802259887006,0.0,0.9482661668228678,0.9385869125616759,0.8727578132953273,0.9105280861083082,0.9039376582335301,0.8459782652607765,0.8008088978766431
33,0.7863044940173354,0.7513077751038566,0.744765702891326,0.8867330514386572,0.39968038817848894,0.3427574788230526,0.36369007139772913,0.4166666666666667,0.5555555555555556,0.48514851485148514,0.0,0.8186528497409327,0.5217391304347826,0.0,0.30303030303030304,0.38461538461538464,0.44545454545454544,0.0,0.9418777943368107,0.32432432432432434,0.0,0.3508771929824561,0.45454545454545453,0.46445497630331756,0.0,0.875952875952876,0.4,0.0,0.9457669478288036,0.9382835881258594,0.871190064135193,0.9096871846619576,0.899664230693265,0.8444026986627884,0.7981366459627329
