epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,rec_class_0,rec_class_1,f1_class_0,f1_class_1,auc_class_0,auc_class_1
25,0.30732198110358283,0.27989696156160504,0.8992537313432836,0.909676636464497,0.9368157859170159,0.6867603550295858,0.7428845538855133,0.9795918367346939,0.8940397350993378,0.375,0.9985207100591716,0.5423728813559322,0.9433962264150944,0.909676636464497,0.9096766364644971
26,0.2976162925955247,0.3426836214813532,0.8594527363184079,0.9028522559171598,0.9283903675538656,0.55859375,0.566328551994081,1.0,0.8567807351077313,0.1171875,1.0,0.2097902097902098,0.9228668941979522,0.9028522559171597,0.9028522559171599
27,0.2922521900300952,0.21121006254471986,0.9166666666666666,0.9491147374260356,0.8570843570843572,0.817446375739645,0.8353622196209554,0.7747747747747747,0.9393939393939394,0.671875,0.9630177514792899,0.7196652719665272,0.9510591672753835,0.9491147374260355,0.9491147374260356
28,0.2878612988120453,0.32609228059357287,0.8843283582089553,0.9061748798076923,0.9395318595578673,0.63671875,0.6825439955845204,1.0,0.8790637191157347,0.2734375,1.0,0.4294478527607362,0.9356401384083045,0.9061748798076923,0.9061748798076923
29,0.29878680234436283,0.2383338605948523,0.9129353233830846,0.9255154400887574,0.8703895945285784,0.7803947855029586,0.8156929525805606,0.8152173913043478,0.925561797752809,0.5859375,0.9748520710059172,0.6818181818181818,0.9495677233429395,0.9255154400887574,0.9255154400887574
30,0.2841735758226026,0.2692698903527914,0.8917910447761194,0.9419494267751479,0.931867493811692,0.6633228550295858,0.7153426363403289,0.9767441860465116,0.8869908015768725,0.328125,0.9985207100591716,0.49122807017543857,0.9394572025052192,0.9419494267751479,0.9419494267751479
31,0.2995305417359553,0.23896949913571863,0.8967661691542289,0.9647224019970413,0.9259494526287335,0.6821144600591715,0.7365360243518222,0.9591836734693877,0.8927152317880794,0.3671875,0.9970414201183432,0.5310734463276836,0.9419986023759609,0.9647224019970413,0.9647224019970414
32,0.28696855352344836,0.20676988947625255,0.9129353233830846,0.9502415403106508,0.848394921552436,0.8120608357988166,0.8285818713450293,0.7589285714285714,0.9378612716763006,0.6640625,0.9600591715976331,0.7083333333333334,0.9488304093567251,0.9502415403106508,0.9502415403106509
33,0.2831378745084459,0.2631436140806067,0.900497512437811,0.9071861131656804,0.8237883154309666,0.7856647559171598,0.8027356928172729,0.7181818181818181,0.9293948126801153,0.6171875,0.9541420118343196,0.6638655462184874,0.9416058394160584,0.9071861131656804,0.9071861131656804
34,0.28604394574226305,0.2860082798436576,0.8868159203980099,0.8897293361686389,0.7912347420720113,0.7743620562130178,0.7823581731698828,0.6554621848739496,0.927007299270073,0.609375,0.9393491124260355,0.631578947368421,0.9331373989713446,0.8897293361686389,0.889729336168639
35,0.280205156781118,0.36573952056613623,0.8482587064676617,0.8779643583579881,0.717910447761194,0.7261002218934911,0.7218561074373604,0.5223880597014925,0.9134328358208955,0.546875,0.9053254437869822,0.5343511450381679,0.9093610698365527,0.8779643583579881,0.8779643583579883
36,0.27942266332154925,0.2167749781818951,0.9116915422885572,0.9542518028846154,0.9524765729585007,0.72265625,0.7831608136597596,1.0,0.9049531459170014,0.4453125,1.0,0.6162162162162163,0.9501054111033029,0.9542518028846153,0.9542518028846154
37,0.2864392639391802,0.20431387322206124,0.927860696517413,0.9468669101331362,0.9371688917143463,0.7861039201183432,0.8385385648795756,0.9487179487179487,0.9256198347107438,0.578125,0.9940828402366864,0.7184466019417476,0.9586305278174037,0.9468669101331362,0.9468669101331361
38,0.2899564708244394,0.22983222571658155,0.917910447761194,0.9380027274408285,0.9555256064690028,0.7421875,0.8030435750872245,1.0,0.9110512129380054,0.484375,1.0,0.6526315789473685,0.9534555712270804,0.9380027274408285,0.9380027274408285
39,0.2862469468858432,0.25609835149610743,0.9017412935323383,0.9357144508136095,0.947682119205298,0.69140625,0.7492330834192042,1.0,0.895364238410596,0.3828125,1.0,0.5536723163841808,0.9447938504542278,0.9357144508136095,0.9357144508136094
40,0.2800340401432054,0.20324626404280757,0.9353233830845771,0.9506518121301775,0.9337861858811579,0.8158746301775148,0.8609514687100894,0.9318181818181818,0.9357541899441341,0.640625,0.9911242603550295,0.7592592592592593,0.9626436781609196,0.9506518121301775,0.9506518121301775
41,0.2647421984848651,0.18006416921522103,0.931592039800995,0.9657047429733728,0.9262973115952484,0.8073224852071006,0.8523514582881183,0.9195402298850575,0.9330543933054394,0.625,0.9896449704142012,0.7441860465116279,0.9605168700646087,0.9657047429733728,0.9657047429733728
42,0.26705820443616674,0.21988350751937605,0.9166666666666666,0.9338595599112426,0.9074742314082067,0.7636140902366864,0.8127079602941432,0.8961038961038961,0.9188445667125172,0.5390625,0.9881656804733728,0.6731707317073171,0.9522451888809693,0.9338595599112426,0.9338595599112426
43,0.2559010097756982,0.23617349302067475,0.9079601990049752,0.9575224204881657,0.9506666666666667,0.7109375,0.7707565926359755,1.0,0.9013333333333333,0.421875,1.0,0.5934065934065934,0.9481065918653576,0.9575224204881657,0.9575224204881657
44,0.2705602129836651,0.21421636757897397,0.9191542288557214,0.9427757488905326,0.9195336076817558,0.7650933801775148,0.8167698052346475,0.92,0.9190672153635117,0.5390625,0.9911242603550295,0.6798029556650246,0.9537366548042705,0.9427757488905325,0.9427757488905326
45,0.25235769813033665,0.23099833463921265,0.927860696517413,0.9199623243343196,0.9072117733268197,0.8082701553254438,0.8472884464238931,0.8804347826086957,0.9339887640449438,0.6328125,0.9837278106508875,0.7363636363636363,0.9582132564841499,0.9199623243343196,0.9199623243343196
46,0.2708155410787599,0.16614253862815745,0.945273631840796,0.964011649408284,0.9380817482800485,0.8502912352071006,0.8867359092247993,0.9285714285714286,0.9475920679886686,0.7109375,0.9896449704142012,0.8053097345132744,0.9681620839363242,0.964011649408284,0.9640116494082841
47,0.25724769989028573,0.15909324089686075,0.9527363184079602,0.9728180473372781,0.9138221660345553,0.9085613905325444,0.911164354086463,0.8571428571428571,0.9705014749262537,0.84375,0.9733727810650887,0.8503937007874016,0.9719350073855244,0.9728180473372781,0.9728180473372782
48,0.2573045766912401,0.5387644564696387,0.8507462686567164,0.8401615661982248,0.9246231155778895,0.53125,0.5180626598465473,1.0,0.8492462311557789,0.0625,1.0,0.11764705882352941,0.9184782608695652,0.8401615661982248,0.8401615661982248
49,0.25661815448918124,0.2051177457267163,0.917910447761194,0.9670800203402367,0.9482685810810811,0.7453541050295858,0.8048199152542372,0.984375,0.9121621621621622,0.4921875,0.9985207100591716,0.65625,0.9533898305084746,0.9670800203402365,0.9670800203402368
50,0.24929088561541654,0.25021007657051086,0.9129353233830846,0.9581118250739646,0.9530831099195711,0.7265625,0.7872147361734949,1.0,0.9061662198391421,0.453125,1.0,0.6236559139784946,0.9507735583684951,0.9581118250739645,0.9581118250739646
51,0.26880349013531074,0.22306212943558598,0.9266169154228856,0.9364136464497042,0.9415912208504801,0.7790310650887574,0.8336833616745263,0.96,0.9231824417009602,0.5625,0.9955621301775148,0.7093596059113301,0.9580071174377224,0.936413646449704,0.9364136464497042
52,0.2438037840818817,0.20472074183178882,0.9266169154228856,0.9579326923076923,0.8991388909509317,0.8106971153846154,0.8464133654951352,0.8631578947368421,0.9351198871650211,0.640625,0.9807692307692307,0.7354260089686099,0.9574007220216606,0.9579326923076923,0.9579326923076924
53,0.26270908168093726,0.29591438028157924,0.8843283582089553,0.9310396634615384,0.9265125621057825,0.6398853550295858,0.685957285957286,0.972972972972973,0.8800521512385919,0.28125,0.9985207100591716,0.43636363636363634,0.9355509355509356,0.9310396634615384,0.9310396634615384
54,0.22623475979674945,0.18737585462775885,0.9241293532338308,0.9638556305473371,0.9519372966577936,0.7648853550295858,0.8235617897088503,0.9855072463768116,0.9183673469387755,0.53125,0.9985207100591716,0.6903553299492385,0.9567682494684621,0.9638556305473371,0.9638556305473372
55,0.23889942721209742,0.2605750740450971,0.8955223880597015,0.9646010539940828,0.9343810944132156,0.6750416050295858,0.7293319867263022,0.9782608695652174,0.8905013192612137,0.3515625,0.9985207100591716,0.5172413793103449,0.9414225941422594,0.9646010539940828,0.9646010539940828
56,0.23074222893708132,0.17182744411276837,0.9253731343283582,0.9822080713757396,0.95266640716232,0.7687916050295858,0.8272082527401676,0.9857142857142858,0.9196185286103542,0.5390625,0.9985207100591716,0.696969696969697,0.9574468085106383,0.9822080713757396,0.9822080713757396
57,0.21591956308111548,0.17265413730752235,0.9291044776119403,0.9729682877218935,0.8592952729373255,0.888174926035503,0.872767503907649,0.75177304964539,0.9668174962292609,0.828125,0.9482248520710059,0.7881040892193308,0.9574309185959672,0.9729682877218935,0.9729682877218936
